age,monthly_fee,devices_used_enc,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,country_ Brazil   ,country_ Canada   ,country_ France   ,country_ Germany  ,country_ India    ,country_ Japan    ,country_ Spain    ,country_ UK       ,country_ USA      ,subscription_type_ Premium          ,subscription_type_ Standard         ,cluster_1,cluster_2,cluster_3,actual_total_revenue_to_date,predicted_total_revenue_to_date,residual
46,7.99,1,201,18,7,73,4.4,21,15,15,False,False,False,True,False,False,False,False,False,False,True,False,False,True,215.73,221.220149655932,-5.490149655932015
47,15.99,3,284,9,11,79,4.1,15,66,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,223.86,314.2163912280914,-90.35639122809141
57,7.99,1,10,16,13,79,3.2,35,23,11,False,False,False,False,False,False,False,False,True,True,False,False,True,False,343.57,163.74838331603974,179.82161668396026
19,7.99,1,111,17,9,32,2.1,40,73,14,False,False,True,False,False,False,False,False,False,False,True,False,False,False,415.48,573.1689695400855,-157.6889695400855
58,12.99,3,15,9,14,33,3.9,49,30,13,True,False,False,False,False,False,False,False,False,False,True,False,True,False,116.91,220.7282754284215,-103.81827542842152
42,12.99,1,199,16,12,93,3.3,26,62,30,False,False,False,False,False,True,False,False,False,True,False,False,True,False,38.97,203.53019714568222,-164.56019714568222
59,15.99,1,142,19,4,62,2.8,19,41,22,False,False,False,True,False,False,False,False,False,True,False,False,True,False,31.98,246.54454370180878,-214.5645437018088
41,12.99,3,66,13,6,84,3.9,46,28,21,True,False,False,False,False,False,False,False,False,False,False,False,True,False,168.87,217.057279463543,-48.18727946354301
32,12.99,3,80,4,0,43,3.3,23,96,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,675.48,637.5138596600344,37.96614033996559
54,15.99,2,94,11,0,69,2.9,32,36,14,False,False,False,False,False,False,False,False,False,True,False,False,True,False,79.95,254.9783915608561,-175.0283915608561
60,7.99,2,158,1,9,69,3.1,15,14,20,True,False,False,False,False,False,False,False,False,True,False,True,False,False,375.53,301.58538255804365,73.94461744195632
53,12.99,2,226,4,9,55,1.2,22,15,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,506.61,628.2104677503527,-121.60046775035266
51,12.99,2,236,5,10,90,2.1,2,67,54,False,False,False,False,False,False,False,True,False,False,False,False,False,True,168.87,282.2822043546985,-113.41220435469847
50,15.99,2,154,5,0,33,3.7,26,21,58,False,False,False,False,False,False,False,True,False,False,False,False,False,False,463.71,668.4708074021164,-204.76080740211643
57,7.99,2,209,17,4,99,3.4,47,69,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,95.88,224.29934650186487,-128.41934650186488
28,7.99,2,63,6,9,58,2.5,41,0,8,False,False,False,False,True,False,False,False,False,False,True,True,False,False,351.56,317.7321212540125,33.827878745987505
39,7.99,1,21,17,8,53,3.3,2,28,41,False,False,False,False,False,False,False,False,True,False,True,False,True,False,407.49,153.98522519422596,253.50477480577405
45,7.99,3,88,1,0,89,3.0,6,41,11,False,False,False,True,False,False,False,False,False,False,True,False,True,False,335.58,142.0836187184466,193.4963812815534
52,15.99,1,12,3,14,75,4.1,36,2,52,False,False,False,False,True,False,False,False,False,True,False,True,False,False,143.91,429.6479867977231,-285.7379867977231
24,7.99,1,87,2,1,46,4.1,39,82,43,True,False,False,False,False,False,False,False,False,False,True,True,False,False,279.65000000000003,310.46595204666454,-30.815952046664506
57,7.99,2,299,9,11,59,2.2,49,96,25,False,True,False,False,False,False,False,False,False,False,True,False,False,True,431.46,215.28027732129544,216.17972267870454
18,12.99,3,133,13,12,51,2.4,43,76,39,False,False,False,False,False,False,False,True,False,False,True,False,True,False,363.72,208.26133835865943,155.4586616413406
37,12.99,2,65,4,14,62,4.2,41,1,40,False,False,False,False,False,False,False,False,False,True,False,True,False,False,662.49,383.65659142543166,278.83340857456835
64,15.99,2,82,13,11,58,2.4,16,6,37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,767.52,678.3720439648841,89.14795603511584
63,12.99,2,95,13,6,45,2.7,16,52,58,True,False,False,False,False,False,False,False,False,False,True,False,False,False,636.51,633.2240240092092,3.285975990790803
43,12.99,2,22,5,6,58,2.2,6,5,52,True,False,False,False,False,False,False,False,False,True,False,False,True,False,363.72,218.56153428513875,145.15846571486128
30,7.99,3,50,19,4,50,3.2,46,40,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,343.57,153.44249117277582,190.12750882722418
37,7.99,3,224,18,7,48,3.9,3,50,26,False,False,False,False,False,False,True,False,False,False,True,False,False,True,23.97,213.97819324526307,-190.00819324526307
41,15.99,3,102,12,6,53,2.0,5,7,23,False,False,False,False,False,False,False,False,True,True,False,False,False,False,511.68,676.1324028787983,-164.4524028787983
36,12.99,1,24,8,5,30,4.0,43,47,34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,623.52,649.4439719100128,-25.923971910012824
57,7.99,3,58,2,10,85,4.9,17,71,46,False,False,False,False,False,False,True,False,False,False,False,False,True,False,287.64,148.44800618372778,139.1919938162722
25,15.99,1,52,2,3,37,2.1,25,96,24,False,False,False,False,False,False,True,False,False,True,False,True,False,False,543.66,424.90474897062364,118.75525102937632
31,15.99,1,19,7,8,97,3.5,48,21,50,False,False,False,False,True,False,False,False,False,True,False,False,False,False,863.46,694.1471768402191,169.31282315978092
59,7.99,1,259,15,6,48,2.6,40,48,32,False,False,False,False,False,True,False,False,False,False,True,False,False,True,255.68,217.01921402244238,38.66078597755762
60,7.99,1,299,6,0,81,1.5,2,23,6,False,False,False,False,False,False,False,False,True,False,True,False,False,True,127.84,211.90928296468712,-84.06928296468712
29,7.99,3,60,3,10,65,1.0,28,50,17,True,False,False,False,False,False,False,False,False,False,True,True,False,False,231.71,314.28478617304177,-82.57478617304176
25,12.99,2,20,19,0,88,4.5,37,94,37,False,False,False,False,True,False,False,False,False,False,False,False,False,False,558.57,648.2532772169806,-89.68327721698051
32,7.99,3,273,7,14,98,2.6,0,25,23,False,True,False,False,False,False,False,False,False,False,False,False,False,True,183.77,214.3513898725074,-30.5813898725074
40,15.99,2,166,1,9,54,2.4,40,42,53,False,False,False,False,False,False,False,False,False,False,True,True,False,False,287.82,409.2725280461461,-121.45252804614609
20,7.99,2,181,19,7,39,4.8,43,43,24,False,False,False,False,False,False,False,False,True,False,True,False,False,True,415.48,225.6913267025355,189.78867329746453
25,15.99,3,89,13,12,76,3.0,46,71,54,False,False,False,False,True,False,False,False,False,False,True,False,False,False,863.46,679.350694966656,184.10930503334407
55,12.99,2,284,4,2,45,2.3,18,59,9,False,False,False,False,False,True,False,False,False,False,True,False,False,True,129.9,275.8631732531468,-145.96317325314678
32,7.99,2,289,10,1,88,2.4,16,56,37,False,False,False,False,False,False,False,True,False,False,True,False,False,True,359.55,210.53514298329708,149.01485701670293
38,12.99,2,166,6,5,35,1.1,8,74,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,753.42,628.5076694647064,124.91233053529356
61,15.99,2,260,13,10,71,2.1,16,24,9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,367.77,320.9675068234355,46.8024931765645
34,7.99,3,81,13,13,31,2.9,0,54,14,False,False,True,False,False,False,False,False,False,True,False,False,True,False,87.89,142.30452337348356,-54.41452337348356
28,12.99,1,102,8,10,99,3.3,28,36,49,False,False,False,False,False,False,False,False,True,True,False,False,False,False,714.45,643.6129057472333,70.83709425276675
23,12.99,3,295,7,5,66,3.2,42,47,30,False,False,False,False,False,False,True,False,False,False,True,False,False,True,142.89,278.53899218195806,-135.64899218195808
57,15.99,3,195,12,13,84,4.3,21,94,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,575.64,661.9110190377996,-86.27101903779965
20,7.99,1,123,12,14,55,4.6,11,90,55,True,False,False,False,False,False,False,False,False,True,False,False,True,False,215.73,140.36398860837818,75.36601139162181
18,12.99,3,195,8,2,86,3.9,46,75,43,False,False,False,False,True,False,False,False,False,True,False,True,False,False,168.87,365.2719439091619,-196.4019439091619
58,12.99,1,100,9,8,43,2.9,40,21,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,363.72,218.503456525601,145.21654347439903
29,7.99,2,215,4,14,98,4.0,38,40,9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,247.69,224.0985880577893,23.591411942210698
20,12.99,2,22,9,7,68,4.2,5,28,19,False,True,False,False,False,False,False,False,False,True,False,False,True,False,337.74,222.07361179863688,115.66638820136313
62,15.99,2,165,3,0,52,1.4,5,17,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,895.44,665.314959552562,230.1250404474381
49,15.99,2,177,6,7,86,4.3,49,89,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,831.48,673.2460896053003,158.2339103946997
45,7.99,1,187,5,4,87,3.9,35,10,28,False,False,False,False,False,False,False,True,False,True,False,False,False,True,159.8,228.35609090611283,-68.55609090611281
32,12.99,3,70,3,1,93,3.0,11,9,45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,701.46,640.9264571721733,60.53354282782675
26,12.99,3,226,4,4,94,3.0,17,25,22,False,True,False,False,False,False,False,False,False,True,False,False,False,False,714.45,625.1055368933696,89.34446310663043
20,15.99,2,45,3,6,38,3.1,36,73,23,False,False,False,False,False,False,True,False,False,False,True,True,False,False,159.9,423.80677045099566,-263.9067704509956
25,7.99,1,82,7,3,32,3.3,37,33,8,True,False,False,False,False,False,False,False,False,False,True,False,True,False,303.62,149.20580228492327,154.41419771507674
44,7.99,3,255,12,4,76,3.4,42,72,13,False,False,False,False,False,True,False,False,False,False,False,False,False,True,135.83,216.43541954176322,-80.60541954176321
39,15.99,3,75,19,0,89,4.4,37,9,48,False,False,False,False,False,False,True,False,False,True,False,False,True,False,111.93,255.83927304872344,-143.90927304872343
35,12.99,3,280,9,10,96,2.0,40,77,29,True,False,False,False,False,False,False,False,False,True,False,False,False,True,246.81,280.8452385530795,-34.03523855307952
33,7.99,1,187,12,9,95,3.8,17,81,51,False,False,False,False,False,False,False,True,False,False,True,False,False,True,119.85,223.68716237300157,-103.83716237300158
61,7.99,2,174,12,13,78,2.1,15,13,45,False,False,False,False,False,False,True,False,False,True,False,False,False,True,295.63,227.8182864085306,67.81171359146938
54,15.99,2,277,1,10,57,1.3,25,93,15,False,False,False,False,False,True,False,False,False,False,True,True,False,False,335.79,394.16121459364894,-58.371214593648915
32,12.99,3,23,16,2,90,2.1,1,24,6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,220.83,219.2872744064075,1.5427255935925075
21,7.99,1,213,17,13,56,2.1,33,50,58,False,False,True,False,False,False,False,False,False,True,False,False,False,True,151.81,223.6745198889919,-71.86451988899191
45,12.99,2,294,3,7,67,2.6,28,46,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,324.75,277.5620711986711,47.187928801328894
34,7.99,1,39,6,7,80,1.3,30,60,15,False,True,False,False,False,False,False,False,False,True,False,False,True,False,367.54,161.9413754141229,205.59862458587713
54,7.99,1,52,3,4,42,3.6,49,25,52,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.97,317.58993746449374,-293.6199374644938
34,7.99,1,31,4,11,50,2.4,15,82,21,False,False,False,False,False,True,False,False,False,False,True,False,True,False,327.59000000000003,154.18248426022262,173.4075157397774
32,7.99,3,98,10,11,90,3.6,31,33,28,False,False,False,False,False,False,False,False,False,True,False,False,True,False,55.93,148.1578534692792,-92.22785346927918
29,7.99,1,42,2,7,67,2.6,3,49,3,True,False,False,False,False,False,False,False,False,False,True,False,True,False,71.91,151.7926922021769,-79.88269220217691
24,7.99,2,125,5,8,55,3.9,49,40,1,False,False,False,False,False,False,False,False,True,False,True,True,False,False,39.95,311.21647261664583,-271.26647261664584
38,15.99,2,11,1,3,96,4.9,25,25,6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,911.43,426.22309715775316,485.2069028422468
35,12.99,3,48,15,8,52,4.2,47,7,56,False,True,False,False,False,False,False,False,False,False,True,False,True,False,181.86,219.28682602332464,-37.42682602332462
26,12.99,2,188,2,5,42,2.0,45,48,57,False,True,False,False,False,False,False,False,False,False,True,True,False,False,623.52,368.8492603520979,254.6707396479021
46,15.99,2,65,9,6,84,3.3,14,5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,127.92,255.59568566467868,-127.67568566467868
63,7.99,2,279,17,6,93,4.5,35,46,27,False,False,False,False,False,False,True,False,False,False,False,False,False,True,87.89,215.54890268565413,-127.65890268565413
27,15.99,1,229,3,1,54,1.6,13,89,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,79.95,237.66603573945048,-157.7160357394505
26,7.99,1,208,7,6,57,4.0,32,95,20,False,False,False,False,True,False,False,False,False,True,False,False,False,True,431.46,223.48552901604492,207.97447098395506
56,15.99,2,27,19,8,85,1.2,14,65,31,False,False,False,False,False,False,False,False,True,False,False,False,True,False,111.93,262.7877207510998,-150.8577207510998
49,12.99,2,177,13,11,84,3.7,38,30,9,False,False,False,False,False,False,False,False,False,False,True,False,True,False,194.85,205.901098469734,-11.051098469734
38,7.99,1,120,11,7,81,4.4,8,4,52,False,False,False,False,False,False,True,False,False,False,True,False,False,True,271.66,231.7290125461638,39.930987453836224
30,7.99,2,146,3,2,88,1.5,43,64,53,False,False,False,False,False,True,False,False,False,True,False,True,False,False,15.98,308.40713948163614,-292.4271394816361
24,15.99,3,99,12,3,32,4.8,5,14,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,527.67,669.6876599383941,-142.0176599383941
54,15.99,1,76,1,11,68,1.7,44,51,20,False,False,False,False,False,True,False,False,False,True,False,True,False,False,671.58,425.0916110903182,246.48838890968182
62,7.99,3,280,9,3,72,4.0,6,78,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,79.9,207.69473046777017,-127.79473046777017
26,15.99,3,184,14,5,51,2.8,26,84,41,False,False,False,True,False,False,False,False,False,False,True,False,True,False,383.76,236.512206291057,147.247793708943
61,12.99,2,51,4,0,44,4.1,35,6,37,True,False,False,False,False,False,False,False,False,True,False,False,True,False,25.98,216.2198173249655,-190.23981732496551
28,15.99,2,91,5,12,52,4.0,11,40,17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,863.46,677.4648380954044,185.99516190459565
36,7.99,2,275,15,6,72,3.9,23,77,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,383.52,212.228609301676,171.291390698324
59,12.99,2,134,3,9,45,4.5,16,63,58,False,False,False,False,True,False,False,False,False,False,False,False,True,False,402.69,203.23534886819618,199.45465113180381
32,7.99,1,45,10,4,46,1.6,16,73,42,False,False,True,False,False,False,False,False,False,False,True,False,True,False,199.75,151.0679442182909,48.682055781709096
54,12.99,1,171,13,12,75,3.5,44,82,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,766.41,633.6644938219855,132.74550617801447
45,15.99,1,148,5,5,81,1.2,35,64,8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,703.5600000000001,679.6579542538905,23.902045746109593
58,15.99,1,105,7,8,88,4.2,30,37,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,911.43,681.4327226008152,229.99727739918478
30,15.99,1,188,3,6,62,2.3,23,0,24,False,False,False,False,False,False,False,False,True,False,True,False,True,False,47.97,244.9354106912072,-196.9654106912072
49,12.99,3,42,5,8,69,3.4,0,60,37,False,False,False,False,False,False,True,False,False,True,False,False,False,False,597.54,641.5793212122952,-44.03932121229525
39,12.99,1,15,2,2,54,3.4,8,99,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,376.71,222.92076945911128,153.7892305408887
35,15.99,1,288,8,13,80,4.1,12,10,28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,527.67,655.3367753273509,-127.66677532735093
55,12.99,2,201,15,5,53,3.2,5,74,12,False,False,False,False,False,False,False,False,True,True,False,False,True,False,38.97,198.07777653704386,-159.10777653704386
63,15.99,1,67,13,8,39,4.5,19,20,58,False,False,False,False,False,False,False,False,False,False,True,False,False,False,575.64,679.1879761896078,-103.54797618960777
34,12.99,1,151,2,10,74,3.8,17,38,42,False,False,False,False,False,False,False,True,False,True,False,False,False,False,519.6,633.3979835179721,-113.79798351797206
37,7.99,1,286,7,6,57,1.3,35,4,36,False,False,False,False,False,False,False,True,False,False,True,False,False,True,7.99,216.18384102425765,-208.19384102425764
59,7.99,3,273,2,13,98,3.8,48,35,38,False,False,False,False,False,False,True,False,False,False,True,True,False,False,135.83,291.79246212186007,-155.96246212186006
32,15.99,1,299,19,12,45,1.8,13,59,32,False,True,False,False,False,False,False,False,False,False,True,False,False,False,511.68,656.0905274106645,-144.41052741066454
58,7.99,1,123,11,0,40,4.6,41,24,48,False,True,False,False,False,False,False,False,False,False,True,False,True,False,167.79,144.9170041361395,22.872995863860496
36,12.99,3,135,17,8,98,2.2,0,8,54,False,False,False,False,False,True,False,False,False,False,False,False,True,False,38.97,204.67476361414657,-165.70476361414657
40,7.99,3,95,16,9,36,4.6,9,90,19,False,False,False,False,False,False,False,False,True,False,False,False,True,False,367.54,141.59098095938572,225.9490190406143
49,15.99,1,33,7,2,48,2.3,7,41,10,False,False,False,False,False,True,False,False,False,False,True,False,False,False,559.65,684.3795056119297,-124.72950561192977
50,12.99,2,120,17,7,95,4.6,29,21,26,False,False,False,False,False,True,False,False,False,True,False,False,True,False,337.74,210.57324311542936,127.16675688457065
48,12.99,1,90,5,10,44,4.3,16,71,18,False,False,False,False,True,False,False,False,False,False,True,False,True,False,51.96,211.02931128024318,-159.06931128024317
47,7.99,2,28,9,5,75,2.6,41,58,19,False,False,False,False,False,False,False,True,False,False,False,False,True,False,63.92,158.30900142398224,-94.38900142398224
51,15.99,3,246,9,6,84,1.4,38,36,4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,303.81,326.01429128323804,-22.204291283238035
62,7.99,1,245,12,2,76,4.9,10,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,True,199.75,213.12976788596848,-13.379767885968477
48,12.99,3,157,13,2,96,1.6,0,10,58,False,False,False,False,True,False,False,False,False,False,True,False,True,False,142.89,200.32873842717242,-57.43873842717244
35,12.99,2,208,6,2,77,4.9,18,49,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,571.5600000000001,621.9759178786587,-50.41591787865866
37,12.99,2,36,15,4,99,4.8,22,91,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,649.5,645.0253948997774,4.474605100222561
18,7.99,2,77,19,13,48,4.2,24,32,50,False,False,False,False,False,False,False,False,False,True,False,False,True,False,199.75,148.8190985862161,50.930901413783886
29,7.99,2,54,19,8,34,1.5,21,58,54,False,False,True,False,False,False,False,False,False,False,True,False,True,False,279.65000000000003,148.45451536620521,131.19548463379482
50,12.99,3,191,11,9,53,1.6,44,65,10,False,False,False,False,False,False,True,False,False,False,False,False,True,False,220.83,205.22865850802214,15.601341491977877
53,7.99,3,165,18,11,61,3.4,33,36,14,False,False,False,False,True,False,False,False,False,False,False,False,False,True,407.49,226.27728237199244,181.21271762800757
43,12.99,2,35,17,7,57,1.3,30,73,11,False,False,False,False,False,False,True,False,False,False,True,False,True,False,467.64,223.04002167622355,244.59997832377644
51,15.99,2,96,6,10,37,4.3,43,41,26,False,False,False,False,True,False,False,False,False,False,False,True,False,False,335.79,416.5917689809932,-80.80176898099319
51,12.99,3,55,11,10,60,4.5,15,4,49,True,False,False,False,False,False,False,False,False,False,True,False,True,False,428.67,210.59463027971776,218.07536972028225
45,15.99,1,146,4,8,80,3.5,10,4,50,True,False,False,False,False,False,False,False,False,False,True,False,False,False,431.73,670.201582009895,-238.47158200989497
60,7.99,1,68,15,12,39,3.1,19,35,49,False,True,False,False,False,False,False,False,False,False,True,False,True,False,55.93,150.65764456120337,-94.72764456120336
46,7.99,2,293,14,2,85,1.4,21,95,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,287.64,211.9303887720856,75.7096112279144
31,15.99,3,52,4,10,73,1.4,36,73,52,False,False,True,False,False,False,False,False,False,True,False,True,False,False,383.76,421.82957199414614,-38.069571994146145
19,7.99,1,124,10,13,54,1.2,44,2,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,431.46,575.4346285137538,-143.97462851375377
57,12.99,1,144,9,6,38,1.8,27,45,38,True,False,False,False,False,False,False,False,False,False,True,False,False,False,701.46,632.2629509334745,69.19704906652555
45,15.99,2,266,6,5,56,4.7,20,87,18,False,False,False,False,False,True,False,False,False,False,False,False,False,True,95.94,317.2316652046344,-221.2916652046344
30,15.99,3,228,7,7,84,2.2,41,85,58,False,False,False,False,False,False,False,False,True,True,False,True,False,False,287.82,402.76774162751025,-114.94774162751025
55,15.99,1,194,12,12,52,1.4,43,64,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,623.61,670.0924626523115,-46.48246265231148
20,15.99,1,30,8,10,69,3.9,6,18,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,607.62,688.968857013148,-81.34885701314795
55,12.99,3,38,4,2,81,1.4,7,51,31,True,False,False,False,False,False,False,False,False,False,False,False,True,False,194.85,215.96191332049102,-21.111913320491027
22,15.99,2,220,15,2,69,3.7,26,26,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,719.55,663.3461520508661,56.20384794913389
38,12.99,3,176,17,10,72,3.5,36,80,46,False,False,False,False,False,False,False,False,False,False,True,False,True,False,324.75,201.64972152922417,123.10027847077583
25,12.99,1,51,1,10,67,2.0,39,38,33,False,False,False,False,True,False,False,False,False,False,True,True,False,False,766.41,386.4845891936844,379.92541080631554
32,7.99,2,81,10,10,54,3.2,2,74,11,False,False,True,False,False,False,False,False,False,False,False,False,True,False,55.93,144.65243025115956,-88.72243025115955
61,7.99,3,247,13,5,53,2.4,32,59,59,False,False,False,False,True,False,False,False,False,False,False,False,False,True,287.64,214.13702233078942,73.50297766921057
46,7.99,1,151,1,10,36,3.8,13,91,44,False,False,False,False,False,False,False,True,False,True,False,False,False,True,183.77,226.3737966852334,-42.60379668523339
23,12.99,2,273,8,5,67,3.1,11,47,16,True,False,False,False,False,False,False,False,False,True,False,False,False,True,337.74,277.9918244584468,59.74817554155322
25,15.99,1,251,12,11,77,3.9,3,96,27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,383.76,321.11240568132826,62.647594318671736
54,12.99,3,235,5,5,66,4.4,8,59,16,True,False,False,False,False,False,False,False,False,False,False,False,False,True,454.65,277.9151896829725,176.7348103170275
21,7.99,2,211,5,10,65,1.7,43,17,46,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7.99,227.84437641224312,-219.8543764122431
64,12.99,1,172,9,1,71,1.0,12,59,15,False,False,False,False,False,False,False,False,True,False,True,False,True,False,207.84,205.42965065956537,2.4103493404346352
58,15.99,1,290,16,13,98,3.9,43,97,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,527.67,661.2904291831901,-133.62042918319014
42,15.99,1,170,16,12,75,1.9,48,85,59,False,False,False,False,False,False,True,False,False,False,True,False,True,False,223.86,249.43265135618242,-25.572651356182405
56,15.99,3,162,4,12,61,4.4,22,88,57,False,False,True,False,False,False,False,False,False,True,False,False,True,False,207.87,238.52095114143765,-30.650951141437645
49,12.99,2,294,5,2,55,4.3,27,41,26,False,False,False,False,False,False,False,False,True,True,False,False,False,True,571.5600000000001,277.35941870232,294.20058129768006
43,7.99,2,127,18,4,38,2.7,46,39,46,True,False,False,False,False,False,False,False,False,False,False,False,False,True,207.74,231.70032638264078,-23.960326382640773
53,7.99,2,284,14,7,32,2.0,9,6,26,False,False,False,False,False,False,False,True,False,True,False,False,False,True,319.6,210.54733819840845,109.05266180159157
26,15.99,3,237,7,13,58,4.9,21,57,20,False,False,False,False,False,False,False,False,True,False,True,False,False,False,735.54,658.5183946022364,77.02160539776355
36,7.99,2,287,14,4,40,1.2,6,67,40,False,False,False,False,False,True,False,False,False,True,False,False,False,True,103.87,209.34501873115317,-105.47501873115317
41,7.99,2,69,6,7,40,3.0,7,53,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,191.76,147.3368878932992,44.423112106700785
48,12.99,3,282,2,7,96,3.6,22,29,0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,558.57,354.48164637499195,204.0883536250081
64,7.99,3,212,8,12,88,3.4,6,35,42,False,False,False,False,False,False,False,False,False,True,False,False,False,True,79.9,218.14732919299144,-138.24732919299143
25,12.99,3,38,10,6,90,1.1,44,62,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,350.73,225.6394820577542,125.09051794224581
45,15.99,1,86,2,9,37,1.8,40,8,10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,351.78000000000003,424.0174788673148,-72.23747886731479
25,12.99,3,208,12,6,61,2.1,26,69,23,False,False,False,False,False,False,True,False,False,False,False,False,False,True,389.7,288.8783731383525,100.82162686164747
34,15.99,1,292,18,3,79,2.2,19,81,48,True,False,False,False,False,False,False,False,False,True,False,False,False,True,431.73,317.4237673893553,114.30623261064471
36,15.99,1,83,14,9,78,3.6,29,98,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,927.42,684.406955077947,243.01304492205293
62,7.99,2,63,16,12,49,1.7,23,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,63.92,151.59861563486277,-87.67861563486277
49,15.99,1,111,6,4,41,4.7,29,87,59,False,True,False,False,False,False,False,False,False,True,False,False,True,False,335.79,251.17912468730123,84.6108753126988
37,12.99,2,34,10,14,45,1.6,10,95,12,False,False,False,False,False,True,False,False,False,False,True,False,True,False,259.8,218.106737802363,41.69326219763701
43,7.99,2,125,19,13,30,3.5,45,84,57,False,False,False,False,False,False,False,True,False,False,False,False,False,True,263.67,231.68197435592106,31.98802564407896
41,15.99,1,112,19,3,78,3.9,10,38,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,351.78000000000003,250.8934567496854,100.88654325031462
59,12.99,1,174,11,13,80,2.6,33,92,31,False,False,False,False,False,False,True,False,False,False,True,False,True,False,363.72,207.41950457913646,156.30049542086357
22,7.99,3,114,11,9,83,1.1,23,22,26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,311.61,148.12537569323712,163.4846243067629
54,12.99,3,145,1,10,76,1.0,49,66,29,False,False,False,False,False,True,False,False,False,False,True,True,False,False,181.86,372.9946272886817,-191.1346272886817
35,12.99,3,213,15,8,57,1.2,6,15,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,714.45,621.2896899619814,93.16031003801868
40,12.99,1,94,8,4,56,4.9,34,48,44,False,False,False,False,False,True,False,False,False,True,False,False,False,False,571.5600000000001,639.5108597831738,-67.95085978317377
34,12.99,2,89,7,14,32,4.4,19,70,50,False,False,False,False,True,False,False,False,False,True,False,False,False,False,649.5,636.1990676752312,13.300932324768837
46,7.99,1,242,8,4,69,2.4,34,83,14,False,False,False,False,False,False,False,False,True,False,True,False,False,True,407.49,221.48854551032684,186.00145448967316
23,7.99,1,184,5,8,41,4.6,42,7,59,False,False,False,False,False,False,False,False,True,False,False,True,False,False,335.58,303.28372224015936,32.29627775984062
25,7.99,3,118,1,14,64,2.2,23,34,28,False,False,False,True,False,False,False,False,False,False,True,True,False,False,47.94,305.47955650091023,-257.53955650091024
32,12.99,1,35,6,7,46,1.4,5,90,44,False,False,False,False,True,False,False,False,False,False,True,False,True,False,116.91,217.928083499582,-101.01808349958199
31,12.99,2,236,6,10,92,1.9,33,7,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,129.9,289.914080627113,-160.01408062711297
19,7.99,1,142,6,11,69,4.9,48,24,51,False,False,False,False,False,False,False,False,True,False,True,True,False,False,471.41,309.3074432105946,162.1025567894054
41,15.99,1,124,19,14,57,3.6,42,25,57,True,False,False,False,False,False,False,False,False,True,False,False,True,False,319.8,251.44171528663435,68.35828471336566
